%time,field
1697994104637405696,1900
1697994104683192768,1900
1697994104733461984,1899
1697994104783204096,1900
1697994104833282720,1901
1697994104893602016,1900
1697994104944005600,1900
1697994104995385856,1900
1697994105043659936,1900
1697994105103198912,1900
1697994105153234560,1900
1697994105203244896,1899
1697994105253643296,1900
1697994105303717088,1900
1697994105363825312,1900
1697994105414258496,1900
1697994105463362560,1900
1697994105513458784,1901
1697994105563388032,1900
1697994105623303648,1900
1697994105674080640,1900
1697994105723870784,1900
1697994105774237216,1900
1697994105824615776,1900
1697994105884376832,1900
1697994105933268736,1899
1697994105985083040,1900
1697994106034302464,1899
1697994106083180896,1900
1697994106143917056,1900
1697994106197447744,1900
1697994106244620480,1900
1697994106294589984,1900
1697994106353293280,1900
1697994106404059808,1900
1697994106453360608,1900
1697994106503441184,1900
1697994106553569280,1900
1697994106613211360,1900
1697994106663155424,1900
1697994106713224608,1900
1697994106767974080,1900
1697994106813529408,1899
1697994106874269152,1899
1697994106923637408,1900
1697994106973990752,1899
1697994107027531136,1900
1697994107079362720,1900
1697994107133776064,1899
1697994107183448864,1899
1697994107233958656,1902
1697994107283715040,1900
1697994107333806880,1896
1697994107393746336,1900
1697994107444313696,1900
1697994107493437696,1900
1697994107543268512,1900
1697994107603788992,1900
1697994107653879264,1900
1697994107704009600,1900
1697994107753616800,1900
1697994107804322720,1900
1697994107863563232,1899
1697994107913289344,1900
1697994107963341472,1899
1697994108013372384,1900
1697994108063316640,1900
1697994108123232576,1901
1697994108173378592,1898
1697994108223998784,1900
1697994108274576544,1900
1697994108323310528,1900
1697994108383262176,1900
1697994108433463744,1899
1697994108483289920,1899
1697994108533362848,1900
1697994108583380608,1900
1697994108644318176,1901
1697994108693688544,1899
1697994108743694560,1900
1697994108793577824,1900
1697994108854506112,1898
1697994108904377280,1900
1697994108954894464,1900
1697994109004181280,1900
1697994109054229824,1900
1697994109118927264,1900
1697994109163480320,1899
1697994109214808576,1900
1697994109264224096,1899
1697994109313770528,1900
1697994109374252512,1900
1697994109424129280,1900
1697994109475774304,1900
