%time,field
1697994401927471456,1396
1697994401973411616,1383
1697994402023728576,1368
1697994402083081216,1369
1697994402133434080,1357
1697994402183560448,1348
1697994402233383424,1342
1697994402283340320,1283
1697994402344497536,1307
1697994402393857152,1297
1697994402446802336,1296
1697994402493210304,1269
1697994402554882304,1271
1697994402603440928,1275
1697994402653562848,1278
1697994402703174272,1285
1697994402753868032,1275
1697994402813221280,1269
1697994402863410784,1260
1697994402914155424,1256
1697994402964317856,1260
1697994403014584032,1257
1697994403063960192,1256
1697994403123390880,1268
1697994403173851328,1274
1697994403223503584,1271
1697994403276116704,1262
1697994403333712256,1252
1697994403383188288,1250
1697994403434705248,1249
1697994403483154336,1242
1697994403533524672,1207
1697994403598997184,1158
1697994403643227136,1173
1697994403694337120,1198
1697994403743314304,1234
1697994403803249984,1319
1697994403856438944,1314
1697994403903215744,1302
1697994403953782912,1320
1697994404004237024,1342
1697994404064265728,1375
1697994404114195552,1389
1697994404163996672,1389
1697994404213251808,1388
1697994404263473024,1088
1697994404316889056,1396
1697994404374012192,1396
1697994404423509280,1395
1697994404474565344,1396
1697994404523832128,1392
1697994404583615840,1396
1697994404633343680,1394
1697994404688310016,1396
1697994404733816736,1396
1697994404783220928,1394
1697994404843585952,1397
1697994404893220000,1400
1697994404945827456,1397
1697994404994104992,1397
1697994405054411680,1391
1697994405103975456,1408
1697994405153422720,1394
1697994405203730304,1394
1697994405253618912,1398
1697994405314034848,1397
1697994405363473056,1390
1697994405413323104,1397
1697994405463287904,1296
1697994405513236416,1393
1697994405573535968,1398
1697994405623543904,1392
1697994405674429760,1397
1697994405723170016,1421
1697994405774569568,1428
1697994405827727904,1431
1697994405883201184,1446
1697994405933487392,1441
1697994405983349536,1437
1697994406033810784,1440
1697994406085589152,1438
1697994406143158816,1439
1697994406193944768,1444
1697994406243717280,1126
1697994406303234176,1436
1697994406353168032,1438
1697994406403350336,1440
1697994406453349280,1437
1697994406504133568,1444
1697994406563149792,1444
1697994406613710400,1446
1697994406663199200,1458
1697994406713502752,1447
1697994406764624608,1444
1697994406830426784,1448
1697994406873173856,1450
1697994406924046944,1452
1697994406973545216,1456
1697994407024037824,1464
1697994407087227968,1459
1697994407133938752,1463
1697994407184105632,1457
1697994407233353184,1453
1697994407283409248,1454
1697994407343905632,1453
1697994407400037664,1453
1697994407443257280,1394
1697994407493573440,1450
1697994407553345728,1450
1697994407603974496,1429
1697994407655738112,1439
1697994407703676352,1433
1697994407753693312,1436
1697994407814241280,1435
1697994407869780832,1433
1697994407913704864,1430
1697994407963715712,1430
1697994408013197248,1429
1697994408073967616,1427
1697994408124581248,1422
1697994408173285056,1418
1697994408227177408,1080
1697994408273139680,1414
1697994408334772032,1413
1697994408383414176,1418
1697994408433548256,1420
1697994408483250560,1418
1697994408533713856,1418
1697994408593787616,1418
1697994408643290464,1417
1697994408695569888,1407
1697994408743938944,1405
1697994408803560064,1405
1697994408853658752,1406
1697994408903449024,1406
1697994408953334560,1405
1697994409003370784,1405
1697994409063438528,1399
1697994409113749088,1395
1697994409164119200,1389
1697994409215631392,1395
1697994409263314400,1401
1697994409328104672,1400
1697994409373399776,1398
1697994409424008224,1380
1697994409473528032,1382
1697994409524373376,1356
1697994409583195872,1346
1697994409633753632,1329
1697994409683697280,1329
1697994409733186752,1306
1697994409783534656,1295
1697994409843312384,1268
1697994409893222656,1248
1697994409943190272,1229
1697994409993209312,1217
1697994410053437408,1258
1697994410104146592,1257
1697994410153673472,1259
1697994410203242176,1209
1697994410253774976,1283
1697994410313430048,1286
1697994410366762592,1285
1697994410413289280,1305
1697994410463138176,1314
1697994410513739392,1313
1697994410574140896,1307
1697994410624100384,1304
1697994410674167488,1302
1697994410724566592,1303
1697994410773269280,1302
1697994410838213440,1303
1697994410883384128,1300
1697994410933309952,1294
1697994410987094112,1277
1697994411033229856,1282
1697994411093400832,1185
1697994411144124320,1266
1697994411193319904,1241
1697994411243184384,1239
1697994411306572352,1215
1697994411353331456,1212
1697994411403291776,1214
1697994411453215648,1227
1697994411503826016,1283
1697994411564284928,1298
1697994411613399584,1277
1697994411663867904,1213
1697994411713208512,1220
1697994411763333280,1214
1697994411823345920,1210
1697994411874116064,1230
1697994411923141728,1268
1697994411973224960,1278
1697994412023781184,1283
1697994412083780320,1302
1697994412134212352,1319
1697994412183589280,1334
1697994412234850240,1331
1697994412283208608,1178
1697994412343196832,1332
1697994412393536480,1284
1697994412443918816,1241
1697994412493620256,1234
1697994412561042624,1254
1697994412603736768,1266
1697994412653599360,1255
1697994412703452864,1250
1697994412753546432,1284
1697994412813213504,1319
1697994412863738080,1313
1697994412915973568,1326
1697994412963640064,1329
1697994413013316096,1336
1697994413073683520,1121
1697994413124555840,1367
1697994413173360320,1374
1697994413223290400,1388
1697994413273210016,1404
1697994413334218528,1411
1697994413383172352,1412
1697994413433732000,1416
1697994413483468640,1439
1697994413533594176,1453
1697994413593552032,1451
1697994413643201440,1450
1697994413693329984,1453
1697994413744277952,1451
1697994413805909984,1450
1697994413853222784,1448
1697994413903196800,1450
1697994413953563040,1450
1697994414004488064,1452
1697994414063256896,1451
1697994414113913472,1452
1697994414166791808,1452
1697994414216468864,1452
1697994414263617984,1452
1697994414323263776,1451
1697994414374161952,1449
1697994414423693472,1448
1697994414474229568,1447
1697994414523148352,1445
1697994414583977792,1444
1697994414634570976,1443
1697994414683484672,1442
1697994414733894720,1442
1697994414783261344,1440
1697994414836620544,1437
1697994414893551104,1442
1697994414944411072,1440
1697994414993475648,1440
1697994415053894048,1438
1697994415103957696,1440
1697994415153295872,1440
1697994415203083424,1439
1697994415254515136,1438
1697994415313310528,1440
1697994415363319552,1438
1697994415413655520,1439
1697994415467512192,1441
1697994415513258432,1436
1697994415573752160,1439
1697994415623503552,1435
1697994415675877440,1435
1697994415724324928,1436
1697994415773380192,1434
1697994415833309696,1435
1697994415883543328,1439
1697994415934729888,1439
1697994415983288704,1442
1697994416034194336,1440
1697994416094176704,1436
1697994416143988288,1436
1697994416194288960,1437
1697994416243171072,1439
1697994416303348320,1438
1697994416356516032,1438
1697994416403361536,1435
1697994416453710592,1436
1697994416503330496,1437
1697994416565885728,1434
1697994416613621792,1436
1697994416663207776,1437
1697994416713599648,1434
1697994416763339488,1433
1697994416823125632,1434
1697994416873326304,1435
1697994416926805856,1438
1697994416973872224,1437
1697994417027993984,1436
1697994417083216704,1435
1697994417133317088,1435
1697994417183381632,1436
1697994417233222624,1436
1697994417284370240,1435
1697994417347551104,1434
1697994417393323424,1432
1697994417443470880,1439
1697994417493350880,1438
1697994417553200288,1438
1697994417603625376,1438
1697994417653923424,1439
1697994417703641952,1442
1697994417753682144,1436
1697994417814209408,1438
1697994417863324160,1436
1697994417913513376,1436
1697994417963745376,1436
1697994418013730560,1430
1697994418073333824,1432
1697994418123190400,1435
1697994418174531328,1440
1697994418223215008,1435
1697994418274367168,1438
1697994418334122720,1440
1697994418383213024,1446
1697994418433189408,1438
1697994418483226624,1431
1697994418536157920,1427
1697994418593657856,1422
1697994418646005408,1399
1697994418693426336,1389
1697994418743447136,1381
1697994418804013664,1369
1697994418853189088,1363
1697994418903560768,1348
1697994418953757440,1343
1697994419003406400,1093
1697994419057385632,1338
1697994419113287008,1330
1697994419163592192,1321
1697994419213443296,1293
1697994419263815904,1284
1697994419323079008,1250
1697994419373172992,1219
1697994419423520800,1200
1697994419474406208,1206
1697994419525307360,1209
1697994419583679360,1213
1697994419633379360,1241
1697994419683611968,1235
1697994419733776864,1264
1697994419783721728,1260
1697994419844181184,1259
1697994419894890080,1322
1697994419944219648,1341
1697994419993696192,1331
1697994420055692000,1332
1697994420103470688,1318
1697994420154240448,1302
1697994420205315040,1140
1697994420253301056,1305
1697994420313956800,1349
1697994420363291680,1393
1697994420413808288,1428
1697994420463797248,1426
1697994420513716512,1421
1697994420574351744,1401
1697994420623531296,1394
1697994420673610752,1417
1697994420724239616,1423
1697994420773516256,1409
1697994420833440512,1385
1697994420883520736,1380
1697994420933256032,1383
1697994420983689056,1014
1697994421033317504,1370
1697994421093573632,1345
1697994421143712320,1323
1697994421194112064,1319
1697994421243804608,1300
1697994421303230720,1287
1697994421353190496,1295
1697994421403294272,1280
1697994421453780736,1242
1697994421503692576,1246
1697994421563298560,1268
1697994421615013600,1335
1697994421663342720,1381
1697994421713330848,1416
1697994421763174720,1448
1697994421823274336,1453
1697994421874011968,1451
1697994421923558880,1449
1697994421973435168,1449
1697994422023311072,1449
1697994422084257824,1450
1697994422133466048,1449
1697994422183473760,1449
1697994422237873184,1450
1697994422283602304,1450
1697994422343310240,1450
1697994422398178624,1452
1697994422443216352,1452
1697994422495169792,1452
1697994422553270272,1457
1697994422604184640,1453
1697994422653350656,1454
1697994422703775712,1450
1697994422753485088,1453
1697994422813975808,1432
1697994422866567168,1452
1697994422913264672,1455
1697994422963244288,1454
1697994423013613152,1452
1697994423073668288,1454
1697994423124107392,1453
1697994423174087328,1452
1697994423223232160,1452
1697994423273970944,1451
1697994423334022432,1453
1697994423383996448,1451
1697994423433813280,1452
1697994423483777728,1451
1697994423534046208,1450
1697994423593290560,1449
1697994423643389344,1450
1697994423693491808,1450
1697994423744584672,1448
1697994423804131648,1452
1697994423853951648,1453
1697994423903916704,1455
1697994423955443840,1454
1697994424004249568,1452
1697994424063807616,1447
1697994424114121280,1446
1697994424163245376,1444
1697994424216186176,1447
1697994424263133632,1452
1697994424323503936,1450
1697994424377345984,1452
1697994424423262144,1451
1697994424473362848,1452
1697994424524089664,1451
1697994424584401984,1451
1697994424633275744,1452
1697994424685597248,1452
1697994424733421504,1453
1697994424786151296,1392
1697994424847931008,1452
1697994424898482432,1453
1697994424944394432,1452
1697994424993469632,1452
1697994425053378528,1452
1697994425105975520,1453
1697994425153180640,1454
1697994425203276832,1453
1697994425253807072,1453
1697994425313597184,1451
1697994425364080128,1452
1697994425413282528,1452
1697994425463410752,1452
1697994425513919232,1452
1697994425574258240,1452
1697994425623328256,1450
1697994425673321600,1452
1697994425723354496,1452
1697994425773567936,1452
1697994425833838784,1452
1697994425887444768,1452
1697994425933421600,1451
1697994425983762176,1452
1697994426033840800,1449
1697994426093704256,1441
1697994426143342432,1415
1697994426193459360,1401
1697994426243842304,1383
1697994426303697728,1381
1697994426353353664,1389
1697994426403586400,1399
1697994426453319680,1409
1697994426504478496,1420
1697994426565766880,1429
1697994426613302336,1424
1697994426663250336,1407
1697994426713138432,1355
1697994426763823968,1317
1697994426823661760,1294
1697994426876338080,1221
1697994426927645504,1208
1697994426975174080,1217
1697994427023812448,1015
1697994427083885184,1224
1697994427133306208,1240
1697994427186321504,1257
1697994427233389760,1273
1697994427283800864,1276
1697994427343873888,1274
1697994427394387264,1273
1697994427444625280,1271
1697994427493610624,1262
1697994427553321024,1266
1697994427603185120,1272
1697994427657336320,1283
1697994427705687424,1322
1697994427756039808,1337
1697994427813554912,1357
1697994427867691616,1386
1697994427913229024,1397
1697994427963290624,1408
1697994428013288608,1448
1697994428073197888,1447
1697994428123392960,1448
1697994428173763424,1448
1697994428224011232,1448
1697994428275847232,1448
1697994428334160096,1447
1697994428386948096,1449
1697994428433412672,1448
1697994428484320736,1448
1697994428533222752,1449
1697994428593368544,1448
1697994428647810208,1449
1697994428693457920,1449
1697994428745972032,1407
1697994428803483456,1446
