%time,field
1697993813795557632,1902
1697993813853310368,1900
1697993813903233440,1900
1697993813953954336,1899
1697993814004013024,1901
1697993814053860160,1900
1697993814105166880,1900
1697993814165763936,1901
1697993814213370624,1900
1697993814263778176,1900
1697993814314301536,1900
1697993814374079872,1900
1697993814423770976,1900
1697993814474494400,1900
1697993814527008032,1900
1697993814574196832,1900
1697993814637873632,1900
1697993814683988544,1899
1697993814733455744,1900
1697993814783188704,1900
1697993814833362080,1901
1697993814893231104,1900
1697993814943204992,1900
1697993814993614048,1900
1697993815043229152,1900
1697993815103266784,1899
1697993815153311104,1900
1697993815203169568,1900
1697993815253687328,1900
1697993815303285696,1897
1697993815364113120,1900
1697993815413497056,1901
1697993815463552128,1899
1697993815518262368,1901
1697993815563536640,1900
1697993815623191648,1900
1697993815676411232,1900
1697993815723201824,1900
1697993815775338432,1898
1697993815823352032,1899
1697993815883355328,1902
1697993815933348000,1900
1697993815983300192,1900
1697993816034538816,1900
1697993816084441344,1900
1697993816143618464,1899
1697993816193742880,1900
1697993816246801536,1901
1697993816294156896,1900
1697993816353320896,1900
1697993816403802848,1900
1697993816453223648,1900
1697993816504053664,1900
1697993816553928448,1900
1697993816617520192,1900
1697993816665785184,1900
1697993816715754976,1900
1697993816763220640,1900
1697993816813907264,1900
1697993816873162112,1899
1697993816923225504,1900
1697993816973629088,1899
1697993817023663520,1900
1697993817074353184,1900
1697993817138914304,1902
1697993817183683328,1898
1697993817233686912,1901
1697993817284103584,1898
1697993817333324512,1900
1697993817393945088,1900
1697993817443268384,1900
1697993817493303456,1899
1697993817544104704,1900
1697993817603220224,1900
1697993817655485216,1900
1697993817703553920,1900
1697993817753520192,1900
1697993817803818400,1901
1697993817864024032,1900
1697993817914066080,1900
1697993817968488256,1900
1697993818013731232,1900
1697993818064045344,1900
1697993818123192672,1901
1697993818174143232,1899
1697993818224233152,1899
1697993818273763648,1898
1697993818324445920,1900
1697993818383876544,1900
1697993818435499776,1900
1697993818483284608,1898
1697993818533271936,1900
1697993818584145376,1899
1697993818643534336,1900
1697993818694266624,1900
1697993818743330976,1900
1697993818793236352,1900
1697993818853453568,1900
1697993818904035328,1900
1697993818953670432,1900
1697993819003734048,1899
1697993819053368768,1900
1697993819113624096,1900
1697993819163333760,1900
1697993819213176832,1902
1697993819263155936,1900
1697993819313881792,1900
1697993819373338272,1900
1697993819423229984,1900
1697993819473288992,1899
1697993819524011968,1898
1697993819574381856,1899
1697993819633587200,1900
1697993819684043552,1900
1697993819733484384,1900
1697993819784033536,1900
1697993819833931136,1900
1697993819895347776,1900
1697993819946129888,1900
1697993819993172512,1900
1697993820045329760,1900
1697993820104195136,1900
1697993820153184992,1900
1697993820203266176,1900
1697993820253220064,1900
1697993820305440032,1900
1697993820363762304,1901
1697993820413583936,1899
1697993820463655680,1900
1697993820513598464,1900
1697993820563321568,1899
1697993820623205920,1900
1697993820674296384,1900
1697993820723337216,1899
1697993820773253760,1900
1697993820824991648,1900
1697993820883150208,1900
1697993820933573504,1900
1697993820984017664,1899
1697993821033260480,1900
1697993821083539296,1900
1697993821146213344,1900
1697993821193448736,1900
1697993821243194624,1900
1697993821293432512,1900
1697993821353251360,1902
1697993821404104672,1900
1697993821453142336,1900
1697993821503275360,1901
1697993821553793760,1900
1697993821613422784,1898
1697993821663124224,1900
1697993821713198784,1900
1697993821763426912,1900
1697993821814259488,1899
1697993821880143104,1899
1697993821923460736,1899
1697993821973229216,1900
1697993822023299040,1900
1697993822073434464,1900
1697993822134123648,1899
1697993822184387392,1899
1697993822233575808,1900
1697993822283384832,1900
1697993822333566656,1900
1697993822397103680,1902
1697993822443275872,1900
1697993822496025088,1900
1697993822543351776,1900
1697993822606161728,1900
1697993822653807200,1900
1697993822703430272,1900
1697993822755870816,1900
1697993822803540352,1897
1697993822863492864,1900
1697993822913760032,1900
1697993822967508032,1899
1697993823014805280,1900
1697993823064104992,1900
1697993823126955936,1900
1697993823173352480,1900
1697993823223348352,1899
1697993823273248768,1900
1697993823324557472,1900
1697993823383226720,1898
1697993823433443424,1900
1697993823483228704,1900
1697993823533215584,1900
1697993823583183424,1902
1697993823644087616,1897
1697993823693433504,1900
1697993823743369280,1900
1697993823799413152,1900
1697993823853390400,1900
1697993823903740672,1900
1697993823953378976,1900
1697993824003124128,1899
1697993824053393760,1902
1697993824113957184,1900
1697993824163263328,1900
1697993824213569824,1900
1697993824264040320,1899
1697993824318105728,1900
1697993824374872352,1900
1697993824424032160,1899
1697993824473660608,1900
1697993824523175296,1899
1697993824573265504,1900
1697993824633292576,1899
1697993824683288384,1901
1697993824733415744,1902
1697993824787183488,1901
1697993824834639552,1900
1697993824893395296,1900
1697993824943297248,1900
1697993824996574144,1900
1697993825043483104,1902
1697993825103296960,1899
1697993825153295456,1900
1697993825204354112,1901
1697993825253754880,1899
1697993825303266368,1900
1697993825363266784,1901
1697993825413388096,1900
1697993825463483328,1902
1697993825513761728,1900
1697993825563151744,1900
1697993825623353184,1900
1697993825673416416,1900
1697993825723316928,1902
1697993825774422304,1900
1697993825823660768,1900
1697993825883286624,1899
1697993825933339360,1900
1697993825983386144,1900
1697993826034247744,1900
1697993826083190688,1900
1697993826143230720,1900
1697993826193335552,1900
1697993826243668192,1900
1697993826293389696,1900
1697993826354224032,1900
1697993826403299776,1900
1697993826454037824,1899
1697993826503566016,1900
1697993826553409984,1900
1697993826614080096,1903
1697993826664466752,1900
1697993826714011648,1902
1697993826765143968,1900
1697993826814023232,1900
1697993826874771552,1900
1697993826923190816,1900
1697993826973327872,1900
1697993827024519488,1902
1697993827073638880,1899
1697993827133240128,1900
1697993827183636544,1901
1697993827233562592,1900
1697993827285922400,1899
1697993827333712736,1900
1697993827394742112,1900
1697993827445825568,1899
1697993827494022912,1900
1697993827544068000,1900
1697993827604240192,1900
1697993827653942176,1897
1697993827703567456,1900
1697993827753957248,1900
1697993827803215200,1900
1697993827863245568,1900
1697993827914933536,1900
1697993827963259584,1899
1697993828014379072,1900
1697993828063258784,1899
1697993828124452096,1900
1697993828173565344,1900
1697993828223601056,1900
1697993828273975104,1900
1697993828323549536,1899
1697993828384090720,1900
1697993828433875424,1901
1697993828483955872,1899
1697993828534248448,1900
1697993828584197536,1900
1697993828643288160,1899
1697993828693288288,1900
1697993828745827648,1900
1697993828793903360,1897
