%time,field
1697994099893295584,1567
1697994099943322368,1565
1697994099997323776,1561
1697994100047175104,1558
1697994100103419648,1563
1697994100153942144,1560
1697994100203942752,1558
1697994100253797792,1549
1697994100303392512,1548
1697994100363289152,1547
1697994100413376480,1546
1697994100464131808,1540
1697994100513672448,1537
1697994100563579328,1536
1697994100623157248,1536
1697994100674348864,1537
1697994100726919168,1535
1697994100773631360,1537
1697994100823486624,1542
1697994100883863808,1565
1697994100935807904,1574
1697994100983440608,1568
1697994101033428832,1561
1697994101086022016,1561
1697994101143457152,1559
1697994101193364192,1559
1697994101247175744,1560
1697994101296642592,1564
1697994101353241216,1565
1697994101403208992,1567
1697994101453865696,1565
1697994101503252512,1563
1697994101553704928,1560
1697994101613276544,1561
1697994101663241024,1562
1697994101713525216,1562
1697994101763557472,1568
1697994101816441184,1571
1697994101873271648,1572
1697994101923570912,1572
1697994101975629696,1570
1697994102023716160,1570
1697994102074627840,1571
1697994102133749408,1573
1697994102183291104,1572
1697994102233510016,1566
1697994102283168576,1565
1697994102336653632,1566
1697994102393171616,1565
1697994102443140736,1565
1697994102494088544,1566
1697994102543690048,1565
1697994102603139904,1566
1697994102653758784,1563
1697994102704121856,1562
1697994102755898976,1562
1697994102803217344,1563
1697994102863922720,1566
1697994102913477888,1563
1697994102963879936,1564
1697994103013372288,1563
1697994103063700352,1563
1697994103123710112,1563
1697994103173733632,1563
1697994103223301312,1563
1697994103275628512,1563
1697994103323695040,1561
1697994103384257856,1560
1697994103433273760,1560
1697994103486024960,1560
1697994103533232064,1561
1697994103583157408,1561
1697994103643128160,1560
1697994103693292512,1560
1697994103743851392,1561
1697994103793483776,1560
1697994103855291104,1561
1697994103903273216,1561
1697994103954224320,1566
1697994104003213600,1566
1697994104053580416,1566
1697994104113323328,1565
1697994104163297472,1565
1697994104213885216,1565
1697994104265244832,1565
1697994104313724352,1565
1697994104373525216,1564
1697994104423094176,1565
1697994104473275872,1565
1697994104523144800,1566
1697994104573189408,1566
1697994104637405696,1566
1697994104683192768,1575
1697994104733461984,1586
1697994104783204096,1584
1697994104833282720,1576
1697994104893602016,1573
1697994104944005600,1572
1697994104995385856,1572
1697994105043659936,1571
1697994105103198912,1568
1697994105153234560,1569
1697994105203244896,1568
1697994105253643296,1567
1697994105303717088,1566
1697994105363825312,1568
1697994105414258496,1568
1697994105463362560,1569
1697994105513458784,1572
1697994105563388032,1571
1697994105623303648,1570
